,created_at,favourite_count,language,retweet_count,tweet,tweet_id,tweet_time,user_id,Sentiment_score,weighted_sentiment_score
29,2017-12-04 13:39:07,0,en,36,RT @BTC4USD: Feeling creative this morn. In honor of the #litecoin dip... https://t.co/Djrx2sFapI,934607439780917249,2017-11-26 02:19:12,162574090,0.5,0.0
30,2017-12-04 13:39:07,0,en,356,"RT @SatoshiLite: In case this meme needs explaining...

Litecoin is Vegeta to Bitcoin's Goku. And Vegeta is reading Goku's power level andâ€¦",934607068866244608,2017-11-26 02:17:44,1405784304,0.0,0.0
31,2017-12-04 13:39:07,0,en,356,"RT @SatoshiLite: In case this meme needs explaining...

Litecoin is Vegeta to Bitcoin's Goku. And Vegeta is reading Goku's power level andâ€¦",934606919477669889,2017-11-26 02:17:08,973261472,0.0,0.0
32,2017-12-04 13:39:07,0,en,84,RT @ltc: Litecoin to the moon! $LTC,934606913622429696,2017-11-26 02:17:07,375051214,0.0,0.0
33,2017-12-04 13:39:07,0,en,356,"RT @SatoshiLite: In case this meme needs explaining...

Litecoin is Vegeta to Bitcoin's Goku. And Vegeta is reading Goku's power level andâ€¦",934606897507741697,2017-11-26 02:17:03,366415403,0.0,0.0
34,2017-12-04 13:39:07,0,en,309,"RT @ORACLEofETH: The #cryptocurrency market will dwarf the dot com bubble of the 90s... 

1 Year Price Prediction:
#Bitcoin: $25,000
#Litecâ€¦",934606845641027584,2017-11-26 02:16:50,405298196,0.1,0.0
35,2017-12-04 13:39:07,0,en,356,"RT @SatoshiLite: In case this meme needs explaining...

Litecoin is Vegeta to Bitcoin's Goku. And Vegeta is reading Goku's power level andâ€¦",934606745896439808,2017-11-26 02:16:27,4831389231,0.0,0.0
36,2017-12-04 13:39:07,0,en,633,RT @LucydLtd: Its on! Seize the day with a massive 50% bonus when you join the Lucyd AR ICO this Friday the 24th (12a-12a GMT). Go to httpsâ€¦,934606544431435776,2017-11-26 02:15:38,509096907,0.0,0.0
37,2017-12-04 13:39:07,0,en,356,"RT @SatoshiLite: In case this meme needs explaining...

Litecoin is Vegeta to Bitcoin's Goku. And Vegeta is reading Goku's power level andâ€¦",934606500949094400,2017-11-26 02:15:28,103451046,0.0,0.0
38,2017-12-04 13:39:08,0,en,633,RT @LucydLtd: Its on! Seize the day with a massive 50% bonus when you join the Lucyd AR ICO this Friday the 24th (12a-12a GMT). Go to httpsâ€¦,934606470502600704,2017-11-26 02:15:21,729281216097202177,0.0,0.0
39,2017-12-04 13:39:08,0,en,660,"RT @ORACLEofETH: Oh you know its coming... how could I resist?

If #Litecoin hits $100 by tomorrow...
Ill send 1 $LTC to EVERYONE that RETWâ€¦",934606196350189568,2017-11-26 02:14:16,52648026,0.0,0.0
40,2017-12-04 13:39:08,0,en,91,RT @l0sh11: Made money from the Litecoin price rise today? Why not donate to the Litecoin Foundation who'll help fund future Litecoin develâ€¦,934606154658959361,2017-11-26 02:14:06,898195275436740613,0.0,0.0
41,2017-12-04 13:39:08,0,en,60,RT @REALISTO_TOKEN: Our ICO is LIVE and we are proud to accept Litecoin! Join us in the real estate revolution! Already more than 880k USDâ€¦,934606152574341121,2017-11-26 02:14:05,816270222231531520,0.4,0.0
42,2017-12-04 13:39:08,0,en,36,RT @BTC4USD: Feeling creative this morn. In honor of the #litecoin dip... https://t.co/Djrx2sFapI,934605985498451969,2017-11-26 02:13:25,913338014679658496,0.5,0.0
43,2017-12-04 13:39:08,0,en,536,"RT @whosamiam: If #LTC hits $90 by tomorrow
I will send 1 $ltc to EVERYONE that RETWEETS and LIKES this #litecoin",934605736344133633,2017-11-26 02:12:26,758263364497788931,0.5,0.0
44,2017-12-04 13:39:08,0,en,36,RT @BTC4USD: Feeling creative this morn. In honor of the #litecoin dip... https://t.co/Djrx2sFapI,934605498955042816,2017-11-26 02:11:29,916807979751616512,0.5,0.0
45,2017-12-04 13:39:09,0,en,36,RT @BTC4USD: Feeling creative this morn. In honor of the #litecoin dip... https://t.co/Djrx2sFapI,934605194113019904,2017-11-26 02:10:17,930813732560752640,0.5,0.0
46,2017-12-04 13:39:09,0,en,356,"RT @SatoshiLite: In case this meme needs explaining...

Litecoin is Vegeta to Bitcoin's Goku. And Vegeta is reading Goku's power level andâ€¦",934605049904422912,2017-11-26 02:09:42,898195275436740613,0.0,0.0
47,2017-12-04 13:39:09,0,en,156,RT @Blockchainlife: Switzerland is one of the most bitcoin friendly countries. Private bank Falcon in Switzerland was the first private banâ€¦,934604921663565824,2017-11-26 02:09:12,908703318909874176,0.2,0.0
48,2017-12-04 13:39:09,0,en,91,RT @l0sh11: Made money from the Litecoin price rise today? Why not donate to the Litecoin Foundation who'll help fund future Litecoin develâ€¦,934604712074268672,2017-11-26 02:08:22,892928045622763520,0.0,0.0
49,2017-12-04 13:39:09,0,en,36,RT @BTC4USD: Feeling creative this morn. In honor of the #litecoin dip... https://t.co/Djrx2sFapI,934604681623539712,2017-11-26 02:08:14,892928045622763520,0.5,0.0
50,2017-12-04 13:39:09,0,en,660,"RT @ORACLEofETH: Oh you know its coming... how could I resist?

If #Litecoin hits $100 by tomorrow...
Ill send 1 $LTC to EVERYONE that RETWâ€¦",934604630415175681,2017-11-26 02:08:02,934248628440375297,0.0,0.0
51,2017-12-04 13:39:09,0,en,536,"RT @whosamiam: If #LTC hits $90 by tomorrow
I will send 1 $ltc to EVERYONE that RETWEETS and LIKES this #litecoin",934604516179156992,2017-11-26 02:07:35,934248628440375297,0.5,0.0
52,2017-12-04 13:39:09,0,en,660,"RT @ORACLEofETH: Oh you know its coming... how could I resist?

If #Litecoin hits $100 by tomorrow...
Ill send 1 $LTC to EVERYONE that RETWâ€¦",934604426433744896,2017-11-26 02:07:14,139241420,0.0,0.0
53,2017-12-04 13:39:10,0,en,633,RT @LucydLtd: Its on! Seize the day with a massive 50% bonus when you join the Lucyd AR ICO this Friday the 24th (12a-12a GMT). Go to httpsâ€¦,934604279448522753,2017-11-26 02:06:38,150706075,0.0,0.0
54,2017-12-04 13:39:01,0,en,767,RT @LatiumCoin: Head to https://t.co/3Q9NESwW9V to take part in the Whitelist Sale! You donâ€™t want to miss it! $ETH $BTC,934607675152838657,2017-11-26 02:20:08,2740988729,-0.1,0.0
55,2017-12-04 13:39:01,0,en,33,"RT @JuKa_JP: Register and download BTC mining on your computer
Minimum payout 0.0002 BTC.
https://t.co/eJZ8TAcqjl",934607694090133504,2017-11-26 02:20:13,821462740082524160,-0.1,0.0
56,2017-12-04 13:39:01,0,en,2334,RT @PeterLBrandt: Wow!!! $BTC challenging upper resistance line of parabolic advance. This is biggest bull market of my 43 years of as a trâ€¦,934607705611923456,2017-11-26 02:20:15,14919788,0.1,0.0
57,2017-12-04 13:39:01,0,en,177,RT @AdFunnelTech: Funnel Project is believes that #cryptocurrency &amp; #blockchain technology is the next big thing in 2018 onwards. Stay tuneâ€¦,934607729808760834,2017-11-26 02:20:21,921699443149225986,0.0,0.0
58,2017-12-04 13:39:01,0,en,24,RT @Vindyne8: #DropDeck explained under 2 minutes (version 2) https://t.co/8mzhO4PvG2 #eth #btc #blockchain #ICO https://t.co/naSyJXQwCW,934607757352693760,2017-11-26 02:20:28,924599565730197504,-0.1,0.0
59,2017-12-04 13:39:01,0,en,2334,RT @PeterLBrandt: Wow!!! $BTC challenging upper resistance line of parabolic advance. This is biggest bull market of my 43 years of as a trâ€¦,934607826395320320,2017-11-26 02:20:44,294909683,0.1,0.0
60,2017-12-04 13:39:00,0,en,1013,"RT @bitcoin_doctor: You know what I'm feeling so generous! I got litecoin at 2$ a coin, how about this one follower who retweets &amp; followsâ€¦",934607828509175809,2017-11-26 02:20:45,245536663,0.3,0.0
61,2017-12-04 13:39:00,0,en,35,"RT @real_vijay: @jp_koning However, this puts the cart before the horse. Money evolves in stages:

1. Collectible
2. SOV
3. MOE
4. Unit ofâ€¦",934607844023861248,2017-11-26 02:20:48,4775146395,0.0,0.0
62,2017-12-04 13:39:00,0,en,674,"RT @wirelineio: The history of #Ethereum in 500 words ... 
https://t.co/9l4TX1KIFo",934607024578428928,2017-11-26 02:17:33,759480433872478209,0.0,0.0
63,2017-12-04 13:39:00,0,en,662,"RT @wirelineio: Number of #Ethereum Developers is Rapidly Rising, as Shown by Truffle https://t.co/D49ptsSzMo",934606985307107328,2017-11-26 02:17:24,759480433872478209,-0.1,0.0
64,2017-12-04 13:39:00,0,en,872,"RT @AigangNetwork: Aigang Platform working on Ethereum Testnet environement, with operation of the DAO insurance platform, including contriâ€¦",934607027359363073,2017-11-26 02:17:34,2807256426,0.0,0.0
65,2017-12-04 13:39:00,0,en,36,"RT @edmundedgar: People working on building apps on Ethereum: Me and like 199,999 other devs. People working on making Ethereum scale big eâ€¦",934607044103016448,2017-11-26 02:17:38,600179875,-0.2,0.0
66,2017-12-04 13:39:00,0,en,620,"RT @earthtokens: VIDEO explainer: Earth Token ""What is #climate neutral Fuel?"" https://t.co/fyAydbSac9 #ico #token #coin #bitcoin #ethereumâ€¦",934607055482220544,2017-11-26 02:17:40,606190403,0.0,0.0
67,2017-12-04 13:39:00,0,en,600,"RT @peerguess: A friendly reminder! 

Tomorrow, 25 November 2017, is the last day for 60% BONUS for Peeruess ICO.

Don't hesitate to ask quâ€¦",934607063363280898,2017-11-26 02:17:42,2806793325,0.4,0.0
68,2017-12-04 13:39:00,0,en,1412,"RT @Aurora_dao: Did you know you get paid in our network token, $AURA, to trade on #IDEX? AURA will be used for staking the next version ofâ€¦",934607072884338690,2017-11-26 02:17:44,2804926557,0.0,0.0
69,2017-12-04 13:39:00,0,en,309,"RT @ORACLEofETH: The #cryptocurrency market will dwarf the dot com bubble of the 90s... 

1 Year Price Prediction:
#Bitcoin: $25,000
#Litecâ€¦",934607097282682880,2017-11-26 02:17:50,896913070899048448,0.1,0.0
70,2017-12-04 13:39:00,0,en,771,RT @wirelineio: Become an early adopter in the #blockchain revolution for just $21 this week https://t.co/JiHBx0YgVM via @PopSci,934607135882674181,2017-11-26 02:18:00,759480433872478209,0.8,0.0
71,2017-12-04 13:39:00,0,en,872,"RT @AigangNetwork: Aigang Platform working on Ethereum Testnet environement, with operation of the DAO insurance platform, including contriâ€¦",934607178090065920,2017-11-26 02:18:10,2806771347,0.0,0.0
72,2017-12-04 13:39:00,0,en,1538,RT @WandXDapp: The first of many innovations around our smart contracts! #TokenSale #ICO #ETHEREUM #Blockchain #wandx - https://t.co/UhVjQBâ€¦,934607198826717189,2017-11-26 02:18:15,729371640467959808,0.0,0.0
73,2017-12-04 13:38:59,0,en,897,"RT @TotumTeam: Baltic Honeybadger 2017
2 Days and 24 Speakers
Whatâ€™s next?
#bh2017 #baltichoneybadger #conference #international #totum #woâ€¦",934607214580510720,2017-11-26 02:18:18,2806834642,0.0,0.0
74,2017-12-04 13:38:59,0,en,869,"RT @AigangNetwork: Thanks for the shoutout from our friends @TheNextWeb  
#aigang #tokensale #blockchain #bitcoin #ethereum 
https://t.co/râ€¦",934607223157698560,2017-11-26 02:18:20,2742067281,0.6,0.0
75,2017-12-04 13:38:59,0,en,997,"RT @blocklancer: First Freelance gig successfully completed! âœï¸ðŸ‘¨â€ðŸ’»ðŸ‘©â€ðŸ’»

Everything is working as intended in the Alpha Release.

Congrats toâ€¦",934607233744232448,2017-11-26 02:18:23,4314374594,0.1,0.0
76,2017-12-04 13:38:59,0,en,690,"RT @blockchainchick: I interview Peter Fedchenkov, founder of @INS_Ecosystem and explore how blockchain tech can disrupt traditional grocerâ€¦",934607238039261184,2017-11-26 02:18:24,2739644451,0.3,0.0
77,2017-12-04 13:38:59,0,en,723,"RT @blocklancer: Blocklancer Dev Diary #2 - Introducing the Blocklancer Platform Manual

https://t.co/ae1dZzQkox

#Ethereum #Blockchain #Toâ€¦",934607293169020928,2017-11-26 02:18:37,4314374594,0.0,0.0
78,2017-12-04 13:38:59,0,en,620,"RT @earthtokens: VIDEO explainer: Earth Token ""What is #climate neutral Fuel?"" https://t.co/fyAydbSac9 #ico #token #coin #bitcoin #ethereumâ€¦",934607294591094784,2017-11-26 02:18:37,2737071713,0.0,0.0
79,2017-12-04 13:38:59,0,en,26,"RT @Tap_Coin: ICO Update! 50% Bonus + Lowered Hard Cap! learn more! https://t.co/lULviIOkhh
#tapcoin #ethereum #bitcoin #cryptocurrency #ICO",934607294981132289,2017-11-26 02:18:37,827143982,0.0,0.0
80,2017-12-04 13:38:59,0,en,818,RT @cryptonetix: Cryptonetix ICO is now live! https://t.co/hEIEmFbQxY #crypto #blockchain #ethereum #bitcoin #trading,934607304657457158,2017-11-26 02:18:40,606190403,0.2,0.0
81,2017-12-04 13:38:59,0,en,818,RT @cryptonetix: Cryptonetix ICO is now live! https://t.co/hEIEmFbQxY #crypto #blockchain #ethereum #bitcoin #trading,934607369320976384,2017-11-26 02:18:55,2743130818,0.2,0.0
82,2017-12-04 13:38:59,0,en,897,"RT @TotumTeam: Baltic Honeybadger 2017
2 Days and 24 Speakers
Whatâ€™s next?
#bh2017 #baltichoneybadger #conference #international #totum #woâ€¦",934607402531422209,2017-11-26 02:19:03,729371640467959808,0.0,0.0
83,2017-12-04 13:38:59,0,en,690,"RT @blockchainchick: I interview Peter Fedchenkov, founder of @INS_Ecosystem and explore how blockchain tech can disrupt traditional grocerâ€¦",934607458936467457,2017-11-26 02:19:17,126917956,0.3,0.0
84,2017-12-04 13:38:59,0,en,49,RT @verif_yas: what do you know about #ethereum? https://t.co/cVGzFKAed8,934607462086221824,2017-11-26 02:19:17,2366652050,0.0,0.0
85,2017-12-04 13:38:59,0,en,876,"RT @StartimaProject: Startima #ICO is already started and open to all contributors! ðŸ™ŒðŸ»ðŸ™ŒðŸ»
Go to https://t.co/E5yQDQnG5U and get your tokensâ€¦",934607466716901377,2017-11-26 02:19:18,2737649793,0.0,0.0
86,2017-12-04 13:38:59,0,en,1063,"RT @blocklancer: @blocklancer says ""Goodbye"" to #Slack and migrates to #Rocket.Chat. 

We welcome everybody in our newly created chat-room:â€¦",934607468453228547,2017-11-26 02:19:19,4314374594,0.1,0.0
87,2017-12-04 13:38:58,0,en,685,RT @Aurora_dao: $COV by @covesting is now listed on #IDEX decentralized exchange! https://t.co/OdsGVlxacH #ethereum $DVIP #cryptocurrency,934607468767973376,2017-11-26 02:19:19,2774085245,0.0,0.0
88,2017-12-04 13:38:58,0,en,146,RT @campuscodi: Hackers Are Scanning the Internet for Exposed Bitcoin and Ethereum Wallets https://t.co/wR2lrQSp0i #bitcoin #ethereum #crypâ€¦,934607477823348736,2017-11-26 02:19:21,24488626,-0.2,0.0
89,2017-12-04 13:38:58,0,en,54,"RT @verif_yas: which GASPRICE to use? , check out https://t.co/TdOpgkiql6  #ethereum #cryptocurrency",934607498283171840,2017-11-26 02:19:26,2366652050,0.0,0.0
90,2017-12-04 13:38:58,0,en,1134,RT @blocklancer: @blocklancer is proud to announce that the Alpha release is online now! ðŸš€For more information please see: https://t.co/mjQâ€¦,934607500401303552,2017-11-26 02:19:26,4314374594,0.3,0.0
91,2017-12-04 13:38:58,0,en,871,"RT @blocklancer: Partnership Announcement: @StarbaseCo and @blocklancer Partner to Expand Business Solutions.

https://t.co/KJdMsR7uFt

#Etâ€¦",934607555916996613,2017-11-26 02:19:40,4314374594,0.0,0.0
92,2017-12-04 13:38:58,0,en,763,"RT @blocklancer: @blocklancer is looking forward to the partnership with @StarbaseCo 

#Blockchain #Ethereum #TokenSale #Bitcoin https://t.â€¦",934607578880917504,2017-11-26 02:19:45,4314374594,0.0,0.0
93,2017-12-04 13:38:58,0,en,94,RT @verif_yas: calculating #ethereum #transaction cost https://t.co/GDITBqd768,934607602083758082,2017-11-26 02:19:51,2366652050,-0.1,0.0
94,2017-12-04 13:38:58,0,en,92,"RT @verif_yas: Verify coverage on Wamda, leading tech news site for the Middle East! https://t.co/h5hMqK313N",934607620937093120,2017-11-26 02:19:55,2366652050,0.0,0.0
95,2017-12-04 13:38:58,0,en,124,"RT @verif_yas: Verify coverage on Wamda, leading tech news site for the Middle East! https://t.co/6o07NBdKjP",934607673722486784,2017-11-26 02:20:08,2366652050,0.0,0.0
96,2017-12-04 13:38:57,0,en,685,RT @Aurora_dao: $COV by @covesting is now listed on #IDEX decentralized exchange! https://t.co/OdsGVlxacH #ethereum $DVIP #cryptocurrency,934607718446518273,2017-11-26 02:20:18,606190403,0.0,0.0
97,2017-12-04 13:38:57,0,en,824,RT @cryptonetix: Cryptonetix ICO is NOW OPEN! https://t.co/hEIEmFtrpw - Next Generation Analytics for the Cryptocurrency Markets! #ICO #cryâ€¦,934607728764489728,2017-11-26 02:20:21,2743130818,0.0,0.0
98,2017-12-04 13:38:56,0,en,771,RT @wirelineio: Become an early adopter in the #blockchain revolution for just $21 this week https://t.co/JiHBx0YgVM via @PopSci,934607763770134528,2017-11-26 02:20:29,116332345,0.8,0.0
99,2017-12-04 13:38:56,0,en,2745,"RT @CryptoMarketPro: #Bitcoin $BTC Giveaway:

We are giving away 0.5 (~4,075$) #BTC to a random person who likes and retweets this tweet. Lâ€¦",934607590805377024,2017-11-26 02:19:48,550699221,0.1,0.0
100,2017-12-04 13:38:56,0,en,634,"RT @rocketico_io: Great news! RocketICO Integrates with Bancor! https://t.co/V3fTpMBJxv
#ico #blockchain #bitcoin #rocket #btc #eth #neo #dâ€¦",934607603862331392,2017-11-26 02:19:51,2808262913,0.7,0.0
101,2017-12-04 13:38:56,0,en,111,"RT @Fisher85M: What are the most well-funded #Blockchain companies?

#fintech #cryptocurrency #CyberSecurity #bitcoin #Crypto #infosec #VCâ€¦",934607605451952128,2017-11-26 02:19:51,885894544587464705,0.1,0.0
102,2017-12-04 13:38:56,0,en,758,"RT @fintab_io: Announcement of the FinTab ecosystem
FinTab is an analytical system based on the financial accounting service for crypto curâ€¦",934607609964965888,2017-11-26 02:19:53,391124408,0.4,0.0
103,2017-12-04 13:38:55,0,en,93,RT @verif_yas: #bitcoin #ethereum #cryptocurrency #ico We have something we want to tell you,934607638284853248,2017-11-26 02:19:59,2366652050,0.2,0.0
104,2017-12-04 13:38:55,0,en,356,"RT @SatoshiLite: In case this meme needs explaining...

Litecoin is Vegeta to Bitcoin's Goku. And Vegeta is reading Goku's power level andâ€¦",934607637072584710,2017-11-26 02:19:59,362047928,0.0,0.0
105,2017-12-04 13:38:55,71,en,41,"Yes. Agreed. This is why, IMO, BitcoinCash is too early. Whereas #Bitcoin will = MOE when it reaches $100,000. https://t.co/ZEtRVlDXHN",934607640134586368,2017-11-26 02:20:00,20374262,0.0,0.0
106,2017-12-04 13:38:55,0,en,763,"RT @blocklancer: @blocklancer is looking forward to the partnership with @StarbaseCo 

#Blockchain #Ethereum #TokenSale #Bitcoin https://t.â€¦",934607651551563781,2017-11-26 02:20:02,4705123982,0.0,0.0
107,2017-12-04 13:38:55,0,en,818,RT @cryptonetix: Cryptonetix ICO is now live! https://t.co/hEIEmFbQxY #crypto #blockchain #ethereum #bitcoin #trading,934607653724180480,2017-11-26 02:20:03,2742155267,0.2,0.0
108,2017-12-04 13:38:55,0,en,61,RT @real_vijay: Few people have a mental model for this because no one alive has seen a good being monetized in real-time as is happening tâ€¦,934607655729008640,2017-11-26 02:20:03,3433858259,-0.1,0.0
109,2017-12-04 13:38:55,0,en,115,RT @verif_yas: we are live https://t.co/xHsgWZfgSt #bitcoin #ico #cryptocurrency #ethereum,934607656777428995,2017-11-26 02:20:04,2366652050,0.2,0.0
110,2017-12-04 13:38:55,0,en,38,RT @SteveBartlettSC: Bitcoin is 10000000% a bubble. My timelines are now full of ordinary (non-investor) people who have no idea what it isâ€¦,934607660510355456,2017-11-26 02:20:05,32803453,-0.3,0.0
111,2017-12-04 13:38:54,0,en,728,"RT @blocklancer: @blocklancer is looking forward to the partnership with @StarbaseCo 

#Ethereum #TokenSale #Bitcoin #Blockchain https://t.â€¦",934607666868916224,2017-11-26 02:20:06,4314374594,0.0,0.0
112,2017-12-04 13:38:54,0,en,272,RT @natalietran: At some point in the future Iâ€™ll remember that fork in the road where I chose not to learn what bitcoin was and how everytâ€¦,934607682652082176,2017-11-26 02:20:10,212541313,0.1,0.0
113,2017-12-04 13:38:54,0,en,171,"RT @TheRealXinxi: If I remember correctly, 1 year ago, Litecoin had only a few thousands nodes. Now itâ€™s 14339, 23% of Bitcoinâ€™s 62144 nodeâ€¦",934607684732669952,2017-11-26 02:20:10,4224479243,0.1,0.0
114,2017-12-04 13:38:54,0,en,125,RT @verif_yas: #bitcoin #ethereum #ico join us on https://t.co/xHsgWZfgSt  #cryptocurrency,934607692504604673,2017-11-26 02:20:12,2366652050,0.3,0.0
115,2017-12-04 13:38:53,0,en,135,RT @verif_yas: sign up on our website https://t.co/1UEW5HAYAE to get updated on our #ico #ethereum #bitcoin,934607710854639617,2017-11-26 02:20:17,2366652050,0.0,0.0
116,2017-12-04 13:38:53,0,en,9076,"RT @CryptoCobain: If bitcoin goes over $12,000 in the next 2 years I will give everyone that retweets this tweet $1,000",934607734485409792,2017-11-26 02:20:22,929352152283103232,-0.3,0.0
